,fixation_id,timestamp,avg_gaze_x,avg_gaze_y,duration
0,178.0,49874.62331296834,1048.5437672507987,73.92796397609972,180.74881606536053
1,179.0,50151.77149760189,1150.7456927786657,337.8218117372845,108.44928963921774
2,180.0,50549.41889294568,1403.1833623911134,386.086785652515,204.8486582074105
3,182.0,51031.41573578664,1623.679095916695,627.4302111821947,60.24960535511781
4,183.0,51284.46407827815,1617.65939739762,708.0438722834057,96.39936856819276
5,184.0,51477.262815414535,909.2759263478712,703.4938330532768,301.24802677559614
6,185.0,51850.81036861627,1087.8004801891313,709.2391232746961,120.49921071024272
7,186.0,51995.40942146857,1257.3524059379101,710.6467049397324,156.64897392331056
8,187.0,52200.25807967597,1415.8928300230825,702.4485684509447,156.64897392331767
9,188.0,52429.20658002543,881.4626922662915,527.7424162785214,409.6973164148139
10,189.0,52887.103580724346,1096.757423047188,490.3363016867355,120.49921071023562
11,190.0,53140.151923215846,1516.9841841117297,502.79937147368884,506.09668498300664
12,191.0,53670.348450340905,1079.0033672714712,546.1894017207227,192.7987371363784
13,192.0,53923.396792832405,1285.4053375374665,357.3159241263826,289.19810570457116
14,193.0,54260.79458282108,1390.492538531721,374.2628542041782,120.49921071023562
15,194.0,54429.49347781541,1543.7103749350829,379.3482137528897,168.69889499433555
16,195.0,54646.39205709384,884.4270577711779,329.46597067373324,373.54755320174604
17,196.0,55068.13929457969,1192.7395204050208,322.55817971939877,180.74881606535342
18,197.0,55272.98795278709,1086.3964691211395,322.36256039882653,228.94850034946046
19,198.0,55562.18605849167,1445.0577183248934,328.51352983035747,566.3462903381244
20,199.0,56176.73203311389,1412.435165821641,452.0847341573347,204.8486582074034
21,200.0,56405.68053346335,1413.1824658201235,534.0518067337233,265.0982635625283
