fixation_id,timestamp,avg_gaze_x,avg_gaze_y,duration
0.0,204.8551171604652,1020.1640982327984,1230.6582435202254,132.55331110383042
1.0,433.81083633980865,914.0287023456497,1315.9123536671157,144.60361211326955
2.0,795.3198666229825,1254.7092476404432,1325.9572634306444,120.50301009439124
3.0,964.0240807551304,1391.2246792056856,1313.5031412292112,180.75451514158704
4.0,1229.1307029627912,1483.6357837696323,1311.6281612376708,180.75451514158704
5.0,1433.9858201232564,1580.9840790808107,1299.850812151894,144.60361211326943
6.0,1674.991840312039,938.2798642358508,1269.9866930182109,228.95571917934342
7.0,1964.199064538578,1149.993059710397,1285.1490677224049,204.85511716046534
8.0,2241.355987755678,1367.528694661177,1258.3033834390967,168.70421413214797
9.0,2434.160803906704,1410.761867572276,1287.6273165645798,168.70421413214754
10.0,2723.368028133243,1321.1357162608879,1354.8810604864368,228.95571917934365
11.0,3012.5752523597826,1495.3172888216,1340.8657231360348,144.60361211326943
12.0,3217.4303695202475,1567.026339132837,1325.9037499194112,156.6539131227085
13.0,3470.486690718469,855.4446290180751,1277.8575050208099,228.95571917934365
14.0,3747.643613935569,968.6259790424731,1263.5612020964072,180.75451514158704
15.0,3988.649634124352,1190.6832100467443,1285.246050162626,132.5533111038304
16.0,4169.404149265938,1387.5120305578923,1273.5676051162184,192.8048161510265
17.0,4410.410169454721,1504.800990726727,1278.1940290768086,253.05632119822175
18.0,4735.768296709578,838.3548228393574,1231.8283138005822,228.95571917934365
19.0,4988.8246179078,1042.3555162449381,1236.9860743963932,204.85511716046466
20.0,5217.780337087143,1207.1082838010875,1255.2261412013152,192.80481615102562
21.0,5470.836658285365,1477.930666906021,1239.7044533588705,156.6539131227085
22.0,5784.144484530782,862.768433720197,1127.9759015897885,228.95571917934365
23.0,6061.301407747882,1007.7453318895622,1117.994250723952,373.5593312926131
24.0,6458.961341059373,925.3195983281847,1116.2469198349124,433.8108363398092
25.0,7013.275187493574,1116.8245934098138,1120.2413055014872,168.70421413214754
26.0,7218.130304654039,1320.1639654259138,1123.3212667965302,168.70421413214754
27.0,7459.1363248428215,1449.6529959228815,1126.857105032675,216.9054181699046
28.0,7700.142345031603,1557.3603265049878,1114.4883143210513,325.358127254856
29.0,8278.556793484682,877.5309228259906,1049.8608839589851,204.85511716046466
30.0,8555.71371670178,1039.3893258659089,1075.9632525942732,132.5533111038304
31.0,8712.36762982449,1232.3312458617104,1067.9093329732875,397.65993331149116
32.0,9170.279068183178,1432.8205671736823,1079.4943817325006,96.40240807551415
33.0,9290.782078277569,1611.0533432603238,1087.8145765851839,144.60361211326855
34.0,9543.83839947579,878.991910299786,1012.0995734900747,132.5533111038304
35.0,9700.492312598499,811.8132950535745,1003.3922554110867,265.1066222076608
36.0,10013.800138843915,1052.0008886805533,1004.8676725927388,144.60361211327034
37.0,10206.604954994942,1223.8430536704504,1025.2435648223147,204.85511716046466
38.0,10471.711577202603,1405.7142555194644,1013.0240157723078,132.5533111038304
39.0,10712.717597391385,1525.0630547548217,1029.088789826126,373.5593312926131
40.0,11182.679336759513,877.9690274037445,942.5589757159346,204.85511716046466
41.0,11423.685356948294,1026.3361214052684,950.4936702140026,96.40240807551415
42.0,11556.238668052125,1228.5463268596052,968.8577409285965,241.0060201887827
43.0,11821.345290259786,1282.1146439345184,1015.873506519654,108.4527090849523
44.0,12002.099805401373,1151.485424088499,1020.1065956653689,241.0060201887827
45.0,12327.457932656229,1371.2854974169668,1021.7932857487398,216.9054181699046
46.0,12592.56455486389,1134.2895983605115,1024.5550377678946,204.85511716046645
47.0,12869.72147808099,1363.0830632215989,1032.7910472510391,156.6539131227085
48.0,13050.475993222577,1463.3959436853818,1042.9633727807136,397.65993331149116
49.0,13484.286829562387,1594.3471892900707,1062.1538827421189,180.75451514158658
50.0,13821.695257826681,885.4445725054064,1017.8051191430088,144.60361211327034
51.0,13990.39947195883,821.4767999078648,1017.3190325586911,301.25752523597885
52.0,14327.807900223124,960.752646973694,1029.3229724713024,337.40842826429684
53.0,14689.3169305063,1036.3248631667987,1027.832539582265,265.1066222076608
54.0,14990.574455742277,1206.4113066928928,1032.8474509627968,253.05632119822263
55.0,15340.033185016011,979.0140869578338,1105.8454157502078,228.95571917934456
56.0,15593.089506214234,924.3953771381196,1111.503567727114,108.4527090849523
57.0,15725.642817318065,1120.3240146448095,1123.6300903604154,253.05632119822087
58.0,16038.950643563481,1329.7708719224531,1130.0764449666392,180.75451514158658
59.0,16255.856061733386,1467.647023922526,1126.1998415050714,253.05632119822263
60.0,16545.063285959925,1572.0466603275825,1119.3059364922956,132.5533111038304
61.0,16786.069306148707,874.8571043605879,1067.693063570005,409.7102343209293
62.0,17352.433453592348,1354.7225531849347,1131.1298584072374,156.6539131227067
63.0,17593.439473781127,1141.5311884940916,1091.6143249327047,144.60361211326855
64.0,17762.143687913278,1187.350880180974,967.0603633209081,228.95571917934276
65.0,18075.451514158693,1410.2725149496637,968.3322352627979,120.50301009439224
66.0,18244.155728290843,1549.6267571398628,1007.0680088877908,349.458729273735
67.0,18653.86596261177,1393.7370376942988,1015.5771094834238,313.307826245417
68.0,19015.374992894944,1599.2526175736525,1015.1081861944094,831.4707696513004
69.0,19870.946364565123,1660.3719385312568,1011.0420162515213,168.70421413214842
70.0,20196.30449181998,904.4438969430773,924.204157861915,156.65391312271026
71.0,20389.109307971008,976.0041664774435,946.2252997945362,253.05632119821908
72.0,20666.266231188107,847.3706041574405,955.2069725721333,265.1066222076608
73.0,21112.127368537356,1150.7973683422874,956.0049573844059,228.95571917934276
74.0,21461.58609781109,1387.386317113191,975.033160799032,168.70421413214842
75.0,21666.441214971557,1534.1187152884424,960.8459255746938,192.80481615102474
76.0,21895.3969341509,1400.6425807604185,973.1598691014372,204.8551171604629
77.0,22172.553857368,1521.5885745920718,954.0962112367981,108.45270908495408
78.0,22305.107168471826,1571.6019806504119,966.9518093704472,144.60361211326855
79.0,22582.26409168893,896.8978408009121,909.0114962564292,168.70421413214842
80.0,22775.068907839956,825.5188016981222,906.7583504764954,156.6539131227067
81.0,22991.97432600986,1065.712077058247,914.9364651786494,132.5533111038304
82.0,23220.9300451892,1288.9436651701722,920.8708140021496,228.95571917934276
83.0,23510.13726941574,1403.4103502665394,925.3560966805107,132.5533111038304
84.0,23678.841483547887,1484.6461149518245,921.7272913071758,144.6036121132721
85.0,23883.696600708354,1323.749766133889,933.5171690202307,144.60361211326855
86.0,24112.652319887697,929.4646360831565,857.8291583961197,96.40240807551237
87.0,24233.155329982088,806.3663793307585,852.1933256438721,241.00602018878092
88.0,24534.41285521807,1069.9342716430467,849.273663004148,301.25752523597885
89.0,24992.324293576756,1300.5108541972643,862.5264713557737,325.35812725485516
90.0,25365.88362486937,1404.6030010635195,856.1183813516001,120.50301009438869
91.0,25522.537537992077,1522.5976652425363,860.5445878948923,216.9054181699046
92.0,25763.54355818086,1581.1070324796228,849.5660548578563,120.50301009438869
93.0,26100.951986445154,820.5411527205877,808.2278737973509,265.1066222076608
94.0,26414.25981269057,1057.3972054652345,789.264827285797,265.1066222076608
95.0,26715.51733792655,1249.240793662841,782.8600132838673,241.00602018878448
96.0,26980.62396013421,1361.3222155637886,794.0214869654377,216.9054181699046
97.0,27269.83118436075,1518.5653543649403,800.295447891166,204.8551171604629
98.0,27522.887505558974,1396.5231091495987,786.8007161160625,180.75451514158658
99.0,27751.843224738317,1643.986244341622,791.2507902751895,132.5533111038304
100.0,27908.497137861024,1720.4114003945087,788.1883757051489,108.45270908495408
101.0,28137.452857040367,880.9575321018525,751.781436753247,228.95571917934632
102.0,28438.710382276346,1084.186905432272,731.4390884429173,168.70421413214842
103.0,28643.565499436812,1228.5754624817048,732.4800257982994,277.15692321709895
104.0,28956.873325682227,1470.765062660555,743.7118159222043,313.307826245417
105.0,29294.281753946525,1538.1354030123293,743.7097569726288,144.60361211326855
106.0,29462.985968078672,1592.756456733654,739.5067422851897,325.35812725485516
107.0,29848.595600380722,1702.5279083171981,735.9551934565164,132.5533111038304
108.0,30065.501018550625,870.6515040718077,693.9634262105214,253.05632119822263
109.0,30342.65794176773,1028.6279209114323,682.3293387450184,216.90541816990105
110.0,30643.915467003706,1264.6098142709454,690.6997467339115,120.50301009439224
111.0,30788.519079116977,1371.6994693613385,705.0843462832692,120.50301009438869
112.0,31005.42449728688,926.7259853129901,627.612995020777,168.70421413214487
113.0,31210.279614447343,834.438660761921,633.6889961341678,180.75451514158658
114.0,31439.235333626686,1028.033981130551,618.7969929128312,192.8048161510283
115.0,31680.241353815472,1207.7655283815109,618.253845388179,144.60361211326855
116.0,31933.297675013695,1303.7957205882126,611.9444220892269,108.45270908495408
117.0,32065.850986117526,1174.1748044156143,613.311282857039,156.65391312271026
118.0,32294.806705296865,1359.2347697715927,611.2360268426226,108.45270908495763
119.0,32487.611521447896,959.6646631340885,615.2900806439076,241.00602018877737
120.0,32837.070250721634,1158.0955168496237,628.5514292113511,228.9557191793392
121.0,33150.37807696704,1340.590005662895,597.8109443180589,132.55331110383395
122.0,33403.434398165264,1476.3763660786901,612.1217906709612,120.50301009438869
123.0,33548.03801027854,1572.7651773208445,618.1852884245748,96.40240807551237
124.0,33728.792525420125,824.2067912423094,555.8699243422744,373.5593312926113
125.0,34174.65366276937,1068.7435308710842,560.2677612906273,482.01204037756185
126.0,34680.76630516581,987.2905172500771,569.251113737282,120.50301009439579
127.0,34861.52082030741,1251.027242009872,556.4005851212174,108.45270908495053
128.0,35018.17473343011,1398.7177825466786,539.4653331959088,277.15692321709895
129.0,35319.43225866609,1522.1335800315271,542.2229347097739,156.65391312270316
130.0,35536.33767683599,1660.850320091661,548.3139105519336,228.95571917934632
131.0,35897.84670711916,845.143498623448,497.2624335380712,216.90541816990816
132.0,36150.903028317385,1000.7468920623656,497.3075613185367,96.40240807551237
133.0,36331.657543458976,1104.4729706725595,506.31934897753973,204.85511716047
134.0,36608.81446667607,1304.573031331665,490.1245685072267,457.91143835869264
135.0,37151.07801210084,1648.7957135159754,570.5420717770648,373.5593312926113
136.0,37633.0900524784,879.3190022107478,532.547585242043,96.40240807551237
137.0,37753.59306257279,791.9997106412864,538.689241189257,228.95571917934632
138.0,38006.649383771015,887.312285703766,533.1385450135687,120.50301009439579
139.0,38235.60510295036,1167.7199350495846,516.2697578944924,144.603612113265
140.0,38416.35961809195,1328.4748544695078,520.014485596876,168.70421413214842
141.0,38621.21473525241,1479.6503795257374,525.6872197644652,289.2072242265371
142.0,38982.72376553558,1216.4708087551307,513.8495666689374,132.55331110383395
143.0,39139.37767865829,1142.373005485745,507.41528088638677,108.45270908495053
144.0,39271.93098976213,1063.349464787157,521.9322656934886,253.05632119821553
145.0,39573.1885149981,849.8820020336277,467.680038123606,301.25752523597527
146.0,39946.74784629071,1111.354034655828,439.8421671002513,228.95571917934632
147.0,40199.80416748893,1182.6054342558555,445.2298029185331,216.90541816990816
148.0,40489.011391715474,1317.3809615138118,438.69423613521883,192.80481615103184
149.0,40705.91680988538,1407.4435293906058,437.7910380013874,168.70421413214842
150.0,40910.77192704584,1537.1059377958452,444.37413117336234,433.8108363398092
151.0,41368.683365404526,1662.4467893430538,447.2439923734988,433.8108363398092
152.0,41910.9469108293,843.802802610238,389.7502121249134,397.65993331148763
153.0,42356.808048178544,767.0451850572878,376.739746820605,216.90541816990105
154.0,42597.81406836732,865.3466447896614,392.4903678015889,301.25752523598237
155.0,42935.22249663162,1003.3649663947243,378.4809730423227,144.6036121132721
156.0,43128.027312782644,1259.747301856391,368.06865881822455,373.5593312926184
157.0,43525.68724609414,1477.3064311747312,386.78192745054,289.2072242265371
158.0,43875.14597536787,1635.1493247697595,392.45607760795326,578.4144484530742
159.0,44549.96283189646,840.4959857713526,358.9730352630614,289.2072242265442
160.0,44899.421561170195,1035.8932978702092,333.7337478060192,180.75451514158658
161.0,45176.5784843873,1253.0600727982778,316.1833233733622,313.3078262454134
162.0,45562.18811668935,1517.112704058901,337.09657270006795,168.70421413214842
163.0,45947.7977489914,879.0294283546687,449.89364452836827,795.3198666229823
164.0,46767.218217633264,1033.4818214108893,426.40375599012395,289.2072242265371
165.0,47116.676946907,1162.1864277093327,414.79070823742,144.603612113265
166.0,47393.8338701241,2017.9005594486782,406.49987810757517,96.40240807551237
167.0,47514.336880218485,2112.063517906393,411.7963826860317,241.00602018878448
