fixation_id,timestamp,avg_gaze_x,avg_gaze_y,duration
0.0,0.0,1505.2070996662223,804.1631560662057,144.60717624567104
1.0,180.75897030708882,1708.6336246747212,794.806193816447,156.65777426614363
2.0,554.3275089417391,1019.512450681219,1396.7474595665763,96.40478416378062
3.0,698.9346851874101,860.0247238662403,1365.652442509936,108.45538218425332
4.0,1494.274154538601,1227.6999069139692,1274.6485442914598,228.96136238897924
5.0,1747.3367129685253,1174.8042821154636,1276.347041583245,204.86016634803383
6.0,1976.2980753575043,1122.1245318512474,1277.8126831581515,204.86016634803428
7.0,2205.259437746484,1069.4447815870315,1279.278324733058,204.8601663480336
8.0,2434.2208001354625,1016.7650313228156,1280.7439663079647,204.86016634803406
9.0,2663.182162524442,964.0852810585998,1282.209607882871,204.86016634803406
10.0,2892.143524913421,909.1856184840572,1280.9409756986042,373.56853863465034
11.0,3289.8132595890165,988.3230703648395,1286.4077453653042,289.2143524913422
12.0,3603.128808121304,1078.0443441490008,1309.7720051618285,433.8215287370133
13.0,4061.0515328992624,1197.1506591296495,1323.8061060513369,168.70837228661628
14.0,4326.164689349659,854.2577903539675,1401.8961507501047,156.6577742661437
15.0,4543.0754537181665,1154.212258134334,1328.370867518037,421.7709307165398
16.0,4988.947580475651,1273.2043668490608,1327.8068498092669,253.06255842992442
17.0,5266.11133494652,1359.7338613140373,1327.9651663526752,168.70837228661628
18.0,5639.679873581171,1492.8083122098042,1320.0228148274095,373.56853863465034
19.0,6037.349608256766,1615.137042596072,1303.7330537637383,361.51794061417775
20.0,6495.272333034725,793.8170176089644,1219.1525199313905,289.2143524913422
21.0,6808.587881567012,843.0263079994082,1230.1895755504638,120.50598020472592
22.0,6953.195057812683,892.9555012828837,1238.825772950948,120.50598020472592
23.0,7097.802234058355,942.884694566359,1247.461970351432,120.50598020472592
24.0,7242.409410304026,992.8138878498344,1256.098167751916,120.50598020472592
25.0,7387.0165865496965,1068.4902711762213,1265.0115380232935,277.1637544708696
26.0,7688.281537061512,1168.2743442234023,1258.0625844563417,120.50598020472503
27.0,7832.888713307182,1321.7462623622669,1277.6462929167549,216.91076436850753
28.0,8110.052467778052,1455.0743278643083,1267.4385172759419,204.86016634803406
29.0,8339.013830167032,1522.3373010274458,1266.0661327751282,108.45538218425332
30.0,8495.671604433175,1607.3245472286,1260.6043570140503,132.5565782251985
31.0,8736.683564842628,829.3414369443308,1170.5928954220744,518.1757148803197
32.0,9278.960475763892,892.728817261154,1125.3577954448274,325.36614655276
33.0,9640.47841637807,1009.60391842109,1127.6235125859016,156.6577742661437
34.0,9881.490376787522,1147.8064763558423,1141.4607931777596,180.75897030708887
35.0,10086.350543135555,1259.0536343039862,1144.5763885361052,241.01196040945183
36.0,10423.767287708788,1389.224251520399,1145.1295759561992,409.7203326960681
37.0,10917.841806548164,1593.354114478746,1142.153008283433,277.1637544708696
38.0,11363.713933305651,830.7321616484163,1077.7797442314456,241.01196040945183
39.0,11628.827089756047,773.1649393917545,1071.1608424614303,253.06255842992442
40.0,11905.990844226917,858.5848490724278,1075.2355762871043,132.5565782251985
41.0,12122.901608595423,973.5313743760535,1082.5586616336434,385.61913665512293
42.0,12629.026725455273,1244.5378456297117,1086.5857794869692,216.91076436850665
43.0,13231.556626478901,1470.4090512535063,1108.1801537170334,96.40478416378073
44.0,13400.264998765519,1546.366489898474,1093.0262824455117,96.40478416378073
45.0,13629.226361154497,808.5878039630737,1021.479323484863,265.113156450397
46.0,13918.44071364584,913.1240177023313,980.3706868742049,156.6577742661437
47.0,14111.250281973402,819.9153160000831,1020.3373157371931,325.36614655276
48.0,14460.717624567107,941.5124505511187,1037.6205753499225,397.6697346755955
49.0,14882.488555283648,1076.6026344096988,1035.788347004329,241.01196040945183
50.0,15171.702907774988,1246.2175865259778,1046.6338586662548,156.6577742661437
51.0,15629.625632552947,1498.7656284560292,1041.3361631118587,204.86016634803406
52.0,15930.89058306476,810.8288508234677,962.6663500652925,180.75897030709064
53.0,16268.307327637995,978.4518033546898,992.1365210524418,192.80956832756146
54.0,16593.673474190757,1105.6380619370632,992.2871843293368,144.6071762456711
55.0,16762.381846477372,1159.931015307614,979.6913276184813,156.6577742661437
56.0,16943.14081678446,1264.364795335994,986.172534715222,180.75897030708887
57.0,17449.26593364431,1522.0112002488256,983.729078124782,192.80956832756146
58.0,17666.176698012816,1600.3994311921822,976.2019829291183,132.5565782251985
59.0,17991.542844565574,832.6402203969598,926.4264047831047,494.07451883937625
60.0,18533.81975548684,987.3974776297317,928.6205685772267,192.80956832756146
61.0,18774.83171589629,1179.7225230645276,923.1956251967356,337.41674457323256
62.0,19268.906234735667,1330.9509725198006,947.9304242485584,120.50598020472592
63.0,19425.56400900181,1394.3145513014651,943.6410313525121,385.61913665512293
64.0,19835.28434169788,1483.9844736121413,941.5500887140455,228.96136238897924
65.0,20088.346900127803,1552.1207731956865,945.9027210800596,108.45538218425332
66.0,20317.30826251678,815.2820551809215,861.1727646164594,216.91076436850665
67.0,20570.370820946708,995.2791035641094,868.3014380212821,96.40478416378073
68.0,20787.281585315213,1087.5728222126368,878.3837688834534,156.6577742661437
69.0,20968.0405556223,1170.5808618341766,879.9393859121203,216.91076436850665
70.0,21221.10311405223,1283.5281757463406,898.1475345247818,241.01196040945183
71.0,21751.32942695302,1505.6278634563148,874.5630687620352,216.91076436850665
72.0,22016.44258340342,1615.2674696661516,869.6384061010193,120.50598020472592
73.0,22161.04975964909,1697.168794791726,880.6875813731323,144.6071762456711
74.0,22390.011122038068,833.9028131152174,826.7148929877885,180.75897030708887
75.0,22594.8712883861,941.5698292174327,816.2682655762273,156.6577742661437
76.0,22775.630258693192,998.0228240980437,829.4141659102163,385.61913665512293
77.0,23293.80597357351,1234.224079097461,834.6654953024891,168.70837228661628
78.0,23498.666139921548,1411.5400470471689,833.0955959967102,204.86016634803406
79.0,23775.829894392416,1537.9910302780174,819.8200171753605,132.5565782251985
80.0,24149.398433027065,798.7197735996679,752.9293504516877,457.9227247779585
81.0,24763.978932071168,1268.5746245135492,750.6005179747403,144.6071762456711
82.0,24968.8390984192,1393.1959901352377,763.1153968445635,168.70837228661628
83.0,25221.901656849128,1577.256415054847,758.864740879561,108.45538218425332
84.0,25390.610029135743,1677.9600316305273,778.6259489324941,180.75897030708887
85.0,25667.77378360661,822.9080827377558,726.4807415007317,180.75897030708887
86.0,26029.29172422079,762.4238435043659,734.6448095080633,132.5565782251985
87.0,26246.202488589297,966.5894081873569,731.2412259364261,265.113156450397
88.0,26884.884183674345,828.8149315324644,658.4571843431283,301.2649505118148
89.0,27222.300928247576,1016.3162982114386,660.530639469714,132.5565782251985
90.0,27487.414084697975,1271.911411395977,661.1457893687372,156.6577742661437
91.0,27692.27425104601,1365.4834611285694,651.7481124617818,301.2649505118148
92.0,28041.741593639712,1532.0350262288853,649.0350497192323,241.01196040945183
