,fixation_id,timestamp,avg_gaze_x,avg_gaze_y,duration
0,15.0,4253.654154192283,872.7533836214762,1040.0359598392765,36.15003530475036
1,16.0,4542.854436630285,950.3609310922411,1039.6036091095382,60.2500588412509
2,17.0,5133.305013274539,1130.5817473918803,1034.3768973871238,204.85020006025144
3,18.0,5362.255236871291,1303.918487030373,1035.83223845283,168.70016475550108
4,19.0,5808.105672296545,1508.1432116433166,1032.7732538963462,156.65015298725126
5,21.0,6278.056131258299,871.7279532029532,1005.7422725495031,168.70016475550108
6,22.0,6470.8563195503,1014.775782377476,1000.8729473576544,192.80018829200074
7,23.0,6760.056601988303,1187.3941562094944,998.4589349261219,180.75017652375092
8,24.0,6964.906802048554,1335.206459665259,994.0576229194774,373.5503648157526
9,25.0,7362.557190400807,1570.859864830666,995.3533237897337,168.70016475550108
10,26.0,7555.357378692808,1642.9504535692888,994.1512137473227,96.40009414600037
11,27.0,7712.007531680059,913.4112116222631,938.5637733046738,204.85020006025144
12,28.0,7940.957755276811,1149.0584507047797,938.4487775119047,216.90021182850128
13,29.0,8181.957990641813,1224.6228516145115,936.8230450477024,216.90021182850217
14,30.0,8422.958226006815,1357.707167460938,944.3086097491288,168.70016475550108
15,31.0,8627.808426067066,1506.2452522692736,945.6410576452721,168.70016475550108
16,32.0,8820.60861435907,1640.6327038151717,955.4642628468001,144.60014121900144
17,33.0,9001.35879088282,922.9824329670034,902.8832049283815,265.10025890150143
18,34.0,9290.559073320821,1029.1882262962056,895.9267942121005,108.45010591425108
19,35.0,9423.109202771571,865.8094312101963,891.0231509138872,132.5501294507525
20,36.0,9591.809367527074,1150.0381692155133,897.8991673420178,216.90021182850217
21,37.0,9832.809602892077,1287.5065253825928,904.8668223178248,192.80018829200074
22,38.0,10049.709814720578,1439.1689789650068,898.7026618298123,204.85020006025144
23,39.0,10278.66003831733,1511.1494368726517,896.3019844333872,96.40009414600037
24,40.0,10423.26017953633,1689.40252272684,901.0940503593883,132.5501294507525
25,41.0,10640.160391364832,871.2098238481252,833.1246733348589,228.9502235967529
26,42.0,10905.260650266333,972.4597568296002,836.2908095576054,120.5001176825018
27,43.0,11122.160862094835,1139.6089250795817,837.1620164344785,156.65015298725217
28,44.0,11302.911038618588,1275.9440037743354,844.3363477178694,168.70016475550108
29,45.0,11495.711226910587,1475.9700054035543,843.8307029521109,241.0002353650018
30,46.0,11760.811485812092,1639.1494642588334,835.822428219547,180.7501765237518
31,47.0,11965.661685872343,1699.8571873371159,840.7001229849737,132.55012945075072
32,48.0,12170.511885932594,906.3380756292511,791.7463324055466,253.05024713325253
33,49.0,12447.662156602346,1109.9447032172366,786.9954379997779,204.85020006025144
34,50.0,12676.612380199098,1211.7334741297782,780.7223359027871,216.90021182850217
35,51.0,12941.7126391006,1402.6168839214697,777.2068676284916,180.75017652375004
36,52.0,13146.562839160852,1506.5707529146946,781.2572229917695,156.65015298725038
37,53.0,13351.413039221105,928.8811286150986,727.5860304330503,204.85020006025144
38,54.0,13580.363262817855,1038.9678189181077,724.707337933231,180.7501765237518
39,55.0,13797.263474646357,1226.9373719533228,724.6210390766012,156.65015298725038
40,56.0,14050.313721779608,1548.7981126539457,793.2746313427311,156.65015298725217
41,57.0,14255.163921839861,871.3264539574188,727.90976252871,277.15027066975216
42,58.0,14556.414216046112,1028.2013798085507,731.6761048180886,228.9502235967511
43,59.0,14869.714522020615,1207.61312779208,721.9580424724419,168.70016475550108
44,60.0,15062.514710312616,1411.6713977424552,730.8731106817863,228.9502235967529
45,61.0,15375.815016287119,1587.80966690498,733.5727422120724,12.050011768250712
46,62.0,15520.41515750612,882.7997335975051,661.415576750663,241.0002353650018
47,63.0,15785.515416407621,1060.3433077280836,667.1594020086775,228.9502235967529
48,64.0,16062.665687077373,1240.8410678117807,671.2883077200405,168.70016475550287
49,65.0,16291.615910674125,1408.8762947655694,670.6871929350106,168.70016475550287
50,66.0,16496.466110734378,1503.7397744549883,677.4642680609076,96.4000941459986
51,67.0,16749.51635786763,905.0351052746415,611.9268526091589,192.80018829200074
52,68.0,16966.41656969613,977.5382531626796,614.6839101318983,180.75017652374825
53,69.0,17219.466816829383,1143.1213573368393,611.3799058580448,168.70016475550287
54,70.0,17472.517063962634,1317.2254359745434,625.1505898036029,180.7501765237518
55,71.0,17737.617322864135,1538.12101605116,684.5678897765883,241.0002353650036
56,72.0,18135.26771121639,841.5403588136533,607.3794315577065,265.10025890150143
57,73.0,18424.46799365439,1029.570261221486,606.187829593471,180.7501765237518
58,74.0,18629.318193714647,1146.8991822372325,616.9569104777919,228.9502235967511
59,75.0,18894.418452616148,1309.0932666612855,610.8257726056781,156.65015298725038
60,76.0,19075.1686291399,1404.8858793886275,625.0469778611318,144.6001412189979
61,77.0,19292.068840968397,986.3455250841174,935.8998176438321,156.65015298725393
62,78.0,19472.81901749215,976.4881175238419,1019.119228637547,180.7501765237518
63,79.0,19677.669217552404,1207.9267919666515,1038.6020432058472,241.00023536500004
64,82.0,20497.07001779341,910.5805563224909,988.0460678188017,168.70016475550287
65,83.0,20689.87020608541,1005.7501919098534,995.9999351870456,180.7501765237518
66,84.0,21039.320547364663,1222.6713220925913,995.630370698789,180.7501765237518
67,85.0,21244.170747424912,1349.031338119497,993.6277031383465,180.7501765237518
