fixation_id,timestamp,avg_gaze_x,avg_gaze_y,duration
0.0,0.0,2068.1653931575124,244.94129540728582,132.56053666985642
1.0,228.96819970247927,1965.9820344635414,731.6565842374835,96.40766303262282
2.0,566.3950203166593,1002.7688823617444,1234.1264757894076,144.6114945489343
3.0,735.1084306237493,877.5644498591257,1280.9432482100763,180.76436818616781
4.0,1012.28046184254,1136.5757156561253,1322.3434781983078,168.71341030709
5.0,1205.0957879077857,1295.5897900167763,1328.957697563702,204.8662839443236
6.0,1434.063987610265,1446.969606510623,1318.4142648485144,277.17203121879066
7.0,1759.439850345367,1542.4554120523785,1305.4283816845607,108.45862091170089
8.0,1892.0003870152236,1628.3223252642715,1302.5276906088723,168.71341030708976
9.0,2145.070502475858,887.1085963772224,1264.8649649849835,216.91724182340178
10.0,2386.0896600574156,1016.6290484930356,1264.710874375077,277.17203121879083
11.0,2687.363607034362,1100.2121134126792,1278.2039816237582,361.52873637233586
12.0,3072.9942591648537,1232.9385825632787,1278.0849434618033,204.8662839443236
13.0,3301.9624588673328,1355.3129226042556,1278.377513015555,482.0383151631145
14.0,3844.255563425836,1045.5478331213226,1260.6224830359868,228.9681997024795
15.0,4121.427594644627,1352.174772531221,1271.1575471159556,421.78352576772494
16.0,4579.363994049586,1514.7840355885974,1261.2256544034224,168.71341030709
17.0,4772.179320114831,1646.6960407459558,1257.1412338613418,132.5605366698568
18.0,5013.198477696388,863.0490974161004,1221.6553422409443,265.12107333971267
19.0,5302.421466794257,931.9894996395773,1228.5373493644684,96.40766303262271
20.0,5422.9310455850355,1082.9026725157157,1238.9274877350215,253.07011546063495
21.0,5700.103076803826,1196.75906116426,1250.4241800305224,204.86628394432404
22.0,5953.173192264461,1391.4022934534428,1252.5893669790378,168.71341030709
23.0,6194.192349846018,1608.1749538739787,1241.579130215819,156.66245242801224
24.0,6459.313423185731,838.0464277090125,1156.2775938113386,301.2739469769468
25.0,6784.689285920833,966.4666807064366,1133.8018085994966,385.63065213049174
26.0,7194.42185380948,857.6694066911391,1171.999646251316,373.579694251414
27.0,7640.307295335361,992.5071306632191,1138.1688614878424,132.5605366698559
28.0,7796.969747763374,1155.4959972440015,1142.755817367077,204.86628394432316
29.0,8025.937947465853,1232.9162344766862,1142.974136296876,156.66245242801224
30.0,8495.92530474989,1640.641910003071,1158.8290358487843,168.71341030709
31.0,12267.875120901259,1160.5590816400434,-1673.833572364423,132.56053666985503
32.0,12520.945236361893,1089.5652753889135,-1663.8314540006934,108.45862091170133
33.0,12701.709604548061,1080.4139906935743,-1718.7792099628177,120.50957879077906
34.0,13521.174740325356,1593.5053430199482,858.5578833566591,108.45862091170133
35.0,13846.550603060457,939.3257123845907,858.9137087112059,132.5605366698568
36.0,14087.569760642014,1086.6513854963807,899.2878382329367,289.222989097869
37.0,14449.09849701435,1204.8174816583662,899.1428150044195,156.66245242801224
38.0,14738.321486112218,1295.7977156415145,898.5626514700687,144.6114945489345
