,fixation_id,timestamp,avg_gaze_x,avg_gaze_y,duration
0,178.0,65174.8148926539,834.1532182535146,618.1274198296661,409.67715036980223
1,182.0,66235.15575243456,796.4644342983846,620.8621568854192,108.44395156847497
2,183.0,66427.94499966741,864.3499096472793,603.9675717111472,180.73991928079636
3,184.0,66632.78357485229,924.5806457793175,601.4889228758807,132.54260747258684
4,185.0,66837.62215003719,1106.647634514968,603.9906961292636,204.83857518490822
5,186.0,67078.60870907825,1168.0474826130487,606.1303985058859,156.6412633766845
6,187.0,67259.34862835905,1294.3993363917662,596.891349183545,373.52916651363444
7,188.0,67656.9764507768,1347.2213974860845,591.337639923842,277.1345428972154
8,189.0,67958.20964957812,1425.837357028245,596.3051798856225,277.1345428972154
9,190.0,68283.54150428354,1574.8579253950043,599.6959379765171,240.9865590410618
10,191.0,68584.77470308485,1667.428680628917,610.8750941565181,48.19731180820952
11,192.0,68825.76126212592,858.267531085843,551.699153282762,289.18387084927133
12,193.0,69139.0437888793,1007.9509948472454,555.3402557316241,192.7892472328523
13,194.0,69524.62228334499,1450.255902375969,558.6204761718656,518.1211019382772
14,195.0,70066.84204118735,1552.2285779229458,541.957987623731,156.6412633766987
15,196.0,70271.68061637226,1674.4639919177464,550.3807495790155,192.78924723283808
16,197.0,70584.96314312563,857.9188300794739,489.79688833341754,144.59193542464277
17,198.0,71078.9855891598,984.5689927003261,492.34331665081146,144.59193542464277
18,199.0,71247.67618048855,1073.1832907546693,483.3815717665784,240.9865590410618
19,200.0,71512.7613954337,1194.3201068962226,488.75174489750293,204.83857518490822
20,201.0,71765.79728242682,1379.1935350492026,490.06290962783305,409.67715036980223
21,202.0,72235.72107255687,1514.3771289691197,494.16163122491906,180.73991928079636
22,203.0,72549.00359931025,1675.706655928596,495.7209244144251,96.39462361641904
23,204.0,72946.631421728,809.2248829690834,425.9069703782321,192.78924723283808
24,205.0,73163.51932486494,951.5810099042118,432.91390496978784,156.6412633766845
25,206.0,73404.50588390601,1083.2260486029909,428.37230992631856,108.44395156847497
26,207.0,73633.44311499501,1250.4172983177489,425.85308087139146,228.93723108900588
27,208.0,73886.47900198812,1333.4451380476514,424.22978120713304,228.93723108900588
28,209.0,74199.7615287415,1518.5608069349785,427.49189605419,192.7892472328523
29,210.0,74416.64943187844,1611.4113889762014,426.97277367447003,168.69059132874042
30,211.0,74681.73464682362,847.3143262595954,361.13251605665783,132.54260747257263
31,212.0,75007.06650152904,997.7480018833564,372.96575657727914,120.4932795205309
32,213.0,75236.00373261805,1144.6598342594204,396.59283519666303,108.44395156847497
33,214.0,75380.59566804268,1331.9093301411017,397.5911252913948,228.93723108900588
34,215.0,75669.77953889195,1523.9828691165999,392.78918421220914,108.44395156847497
35,216.0,75850.51945817274,1581.2192343924828,384.664792700908,265.08521494515946
36,217.0,76175.85131287816,1698.5719575698722,394.7754352690446,240.9865590410476
37,218.0,76585.52846324796,882.9179309465015,345.1369820469777,96.39462361643325
38,219.0,76718.07107072054,814.7530890790732,328.94773062844394,433.7758062738999
39,220.0,77187.99486085061,924.6182701920994,327.83275005144304,301.23319880131305
40,221.0,77537.42537146014,1008.8064389686358,335.39406440653346,108.44395156847497
41,222.0,77850.70789821351,895.4474437983007,328.86573038621174,265.08521494515946
42,223.0,78139.89176906277,982.8854658074347,332.3628202281823,518.1211019382772
43,224.0,78742.35816666542,1128.782005785749,337.86226599422804,361.4798385615785
44,225.0,79127.93666113111,1248.79201212346,337.5124463458383,168.69059132874042
45,226.0,79344.82456426807,1414.309965883227,339.4535607749534,180.73991928079636
46,227.0,79670.15641897349,1525.8142776549046,334.1818164947498,240.9865590410618
47,228.0,79959.34028982277,1667.3501131517107,322.239896520731,421.72647832184396
48,229.0,80814.84257441851,881.1981514914766,279.8830785585722,96.39462361643325
49,230.0,80971.48383779521,1003.2605849658443,275.80310874642,108.44395156847497
50,231.0,81140.17442912394,1112.4946440255117,277.17646749905066,168.69059132874042
51,232.0,81381.160988165,1280.254684590478,286.5293367415988,373.52916651364865
52,233.0,81778.78881058274,1349.3557306684088,278.93996167480293,228.93723108900588
