user_id,document,corpus,paragraph,system_label,label,gREL_label,f_total_time,f_fixn_n,f_fixn_dur_sum,f_fixn_dur_avg,f_fixn_dur_sd,f_scan_distance_h,f_scan_distance_v,f_scan_distance_euclid,f_scan_hv_ratio,f_avg_sacc_length,f_scan_speed_h,f_scan_speed_v,f_scan_speed,f_box_area,f_box_area_per_time,f_fixns_per_box_area,f_hull_area_per_time,f_fixns_per_hull_area
A03,g-rel_q116-1,g-rel,0,True,True,r,36.8217530551154,120.0,26.35979506760633,0.2196649588967194,0.1278073048342251,24.63313611438881,2.448051534571904,24.850361932272985,10.06234377279826,0.2088265708594368,0.6689832523051669,0.0664838398896331,0.6748826405705496,60.30318666614812,1.6377054774085666,0.5025265555512343,0.017252503472977,188.8968263703294
A03,g-rel_q134-3,g-rel,0,False,False,t,35.245643802370346,115.0,25.208166439165414,0.2192014472970905,0.1052265390633259,24.60807876558536,1.5560208896771066,24.72407440527913,15.814748329433955,0.2168778456603432,0.6981878073661522,0.0441478923864191,0.7014788705211955,38.29068461407045,1.0863948131795884,0.3329624749049604,0.0164833962869057,197.9455270985144
A03,g-rel_q076-1,g-rel,0,True,True,r,51.05838381274236,175.0,37.00738652087132,0.2114707801192647,0.1120542232051043,33.948384253898325,2.7269626195914927,34.30584877725948,12.449156438742786,0.19716005044402,0.6648934360790718,0.0534087140241783,0.6718945296638621,92.57597485590917,1.8131395461993745,0.5290055706051952,0.0148357615672705,231.0261496424258
A03,g-rel_q085-2,g-rel,0,False,False,i,43.20006242952479,143.0,32.499461191751294,0.2272689593828762,0.1337961240598415,30.51899366471836,4.100963621407531,32.09438578194683,7.4419079226661475,0.2260168012813157,0.706457165762343,0.0949295762731295,0.7429245231833772,125.1572827809769,2.8971551368740385,0.8752257537131252,0.0174215937005921,190.0044541527029
A03,g-rel_q122-2,g-rel,0,False,False,i,33.89337089738571,94.0,26.480702653469542,0.2817096026964845,0.3325186147655642,17.896679746581864,2.070166771756706,18.51497283663224,8.645042510944693,0.199085729426153,0.5280289116348201,0.0610788103084896,0.5462712131138407,37.049111736145,1.0931079073932626,0.3941394865547341,0.0175453464811452,158.07061408202912
A03,g-rel_q094-2,g-rel,0,False,False,t,46.83269655891242,139.0,35.46799433167248,0.2551654268465645,0.1820156413802821,27.59125070888236,2.024145045801073,27.73190606538148,13.631064021878371,0.2009558410534889,0.5891450361858708,0.0432207665696728,0.5921483942419711,55.84869342983959,1.1925150062539245,0.4017891613657524,0.015311010948945,193.84819820433475
A03,g-rel_q088-1,g-rel,0,False,False,t,45.96023462914406,139.0,34.92206606063436,0.2512378853283047,0.1424423705684586,28.064039730060728,2.347162132051314,28.29480919461769,11.956583376510943,0.2050348492363601,0.6106156758448075,0.0510694114377506,0.6156367438706577,65.87085132678212,1.4332139915798523,0.4738910167394397,0.0149648200196677,202.09755767301272
A03,g-rel_q097-2,g-rel,0,False,False,t,59.67472809717004,152.0,49.08222284728871,0.3229093608374256,0.4614681850412869,27.686367062079285,2.1307882766892354,27.89454291734391,12.99348572777848,0.1847320723002908,0.463954641184067,0.035706711109259,0.4674431506738068,58.99378635999353,0.9885891103505706,0.3881170155262732,0.0135039182748242,188.6224311352136
A03,g-rel_q103-1,g-rel,0,False,False,i,30.06742062068665,94.0,22.27037807896951,0.2369189157337182,0.1439226755563871,18.867756699893658,2.8046480543083447,19.634687372794904,6.727317058876623,0.211125670675214,0.6275149750262405,0.0932786383537908,0.6530220074576687,52.91741711751998,1.759958653756695,0.5629512459310636,0.0239481323294529,130.54493648113132
A03,g-rel_q118-1,g-rel,0,True,True,r,39.4234066895035,112.0,31.33624499929964,0.279787901779461,0.2998751010150733,21.003395838004742,2.82103490745713,21.48398920993868,7.445280376532853,0.1935494523417898,0.5327646086860602,0.0715573600646803,0.5449551678561254,59.25131283415118,1.502947558561114,0.5290295788763498,0.0111438855273565,254.93368886178288
A04,g-rel_q075-1,g-rel,0,False,False,i,29.766751713948707,101.0,23.114425015122933,0.2288556932190389,0.1128412386733158,22.59109264905586,1.5249971355982808,22.735522679630865,14.813859070097868,0.2273552267963086,0.7589371143398783,0.0512315603077263,0.7637891731725969,34.451351579845564,1.1573769254675397,0.34110249088956,0.0215481655490298,157.46340024904137
A04,g-rel_q118-1,g-rel,0,True,True,r,37.77740111675121,126.0,27.99263247024343,0.2221637497638367,0.1250037273665478,27.19053283917633,3.635617372295152,28.44399180793853,7.478931376656684,0.2275519344635083,0.7197565749730609,0.0962378899771125,0.7529367020254323,98.85437355207132,2.6167595077957184,0.7845585202545342,0.0140795001674407,236.8924558868934
A04,g-rel_q103-1,g-rel,0,False,False,i,44.09157102519331,144.0,32.94516402920978,0.2287858613139567,0.1147316554479834,30.46580341377733,4.981443648456988,32.21823839974759,6.115858286024007,0.2253023664318013,0.6909666112003492,0.1129794999958305,0.7307119626410803,151.7636829107003,3.442011236659829,1.053914464657641,0.0184219805739367,177.28443134063798
A04,g-rel_q116-1,g-rel,0,True,False,r,52.061848365595225,176.0,41.07101371063626,0.2333580324467969,0.1109471822729465,36.50098896202186,5.466608228524033,38.66251394736448,6.677081553341351,0.220928651127797,0.7011082031836452,0.1050021925870886,0.7426266097174218,199.53660660905365,3.8326838726094152,1.133730719369623,0.0145640026247481,232.119879460452
A04,g-rel_q097-2,g-rel,0,False,False,t,51.327917492545616,167.0,38.97499064824899,0.233383177534425,0.1334237355901913,35.09206466586713,2.3240499976169136,35.25777234333058,15.099530862868964,0.2123962189357263,0.6836837802929286,0.0452784782853198,0.6869121925402698,81.55571280308108,1.5889152879605035,0.4883575616950962,0.0144578776244784,225.03925559039976
A04,g-rel_q122-2,g-rel,0,False,False,i,53.62337092496704,183.0,37.95811649744861,0.2074214016254022,0.0995148351949064,42.05739465288609,4.106397243850696,43.16144263323692,10.241920631489508,0.2371507836991039,0.7843109063720605,0.0765784987593675,0.8048998391695841,172.70436948615242,3.22069214424827,0.943739723968046,0.01358862800325,251.1431680952197
A04,g-rel_q094-2,g-rel,0,False,False,t,54.55344336462616,174.0,41.59895880156607,0.2390744758710693,0.1124587996647829,37.72873431706505,3.5818031896218745,38.55455073888384,10.533447071123977,0.222858674791236,0.691592170724998,0.0656567756077594,0.7067299213578806,135.13690091725985,2.477147043020313,0.7766488558463209,0.0122067777635654,261.291957420921
A04,g-rel_q134-3,g-rel,0,False,True,t,34.4097392700437,120.0,25.683766859706907,0.2140313904975575,0.126052280841414,29.147693087436195,1.779159610589181,29.326839103353148,16.38284328958195,0.2464440260785979,0.8470768365516643,0.0517051174560359,0.8522830955852199,51.85839828301594,1.5070848946583746,0.4321533190251329,0.0191826035222852,181.7993447279829
A04,g-rel_q085-2,g-rel,0,False,False,i,39.87354823498757,133.0,30.14917427740672,0.2266855208827572,0.1129827874750808,30.470498053861306,3.1556953792339786,31.408171689393185,9.655715901595606,0.237940694616615,0.7641782435385212,0.0791425774459914,0.7876944259962716,96.15560991152806,2.411513752045649,0.7229745106129929,0.0186075845551952,179.2572608106995
A04,g-rel_q076-1,g-rel,0,True,True,r,54.92176614447652,186.0,42.52279787710782,0.2286171928876764,0.1315839583136851,40.71495467574816,2.86155771242143,41.17362160518989,14.228248655972571,0.2225601167848102,0.7413263908637588,0.0521024343043494,0.7496776687202495,116.50819256327613,2.121348251197733,0.6263881320606244,0.013628147051855,248.50300143116425
A04,g-rel_q128-1,g-rel,0,True,True,r,27.48169328230235,90.0,21.165725177071447,0.2351747241896827,0.1270441203887176,18.61387812658948,2.203971128215265,19.31558844514992,8.445608877672841,0.2170290836533699,0.6773191860989305,0.0801977922384636,0.7028529227341594,41.024449975120845,1.4927919307483049,0.4558272219457872,0.0181069933359255,180.86422819972893
A04,g-rel_q088-1,g-rel,0,False,False,t,42.43580090771056,150.0,31.094679449557844,0.2072978629970523,0.0875535260951546,33.70769153101912,2.806108902336851,34.51365988114609,12.012253516942366,0.2316353012157455,0.7943220302198764,0.0661259795341103,0.8133146810686205,94.58745328241724,2.2289541203222765,0.6305830218827816,0.0167538731744706,210.9811388711828
A06,g-rel_q076-1,g-rel,0,True,True,r,95.37185770192784,256.0,82.05715109919508,0.3205357464812308,0.1939994205024357,49.34368235121457,3.3267782423495063,49.801217355499965,14.832272774624752,0.1952988915901959,0.5173819986335145,0.0348821793190493,0.5221793782307051,164.15548884342596,1.721215176037278,0.6412323782946326,0.0101241965158085,265.1301739392491
A06,g-rel_q097-2,g-rel,0,False,False,t,89.59383192042701,232.0,77.29049602388957,0.3331486897581447,0.2463190339295096,41.35930152123469,3.458580054404641,42.0925614744073,11.958462973428055,0.18221888084159,0.4616311261021635,0.038602881250535,0.4698153943431274,143.0444553054498,1.5965882052292963,0.6165709280407319,0.0095752711392162,270.4324437174796
A06,g-rel_q085-2,g-rel,0,False,False,i,72.56397435348158,200.0,61.97218865824567,0.3098609432912284,0.1766700573721257,40.08853124871243,4.002434267197095,41.1153532752102,10.016037384365696,0.2066098154533175,0.5524577671756068,0.0551573188053344,0.5666083430728943,160.45171119144817,2.2111758985228427,0.8022585559572408,0.0111895800334181,246.3174316776324
A06,g-rel_q118-1,g-rel,0,True,True,r,78.21412508155194,222.0,66.17654828961383,0.2980925598631254,0.1922655281634315,39.70168779151193,3.961867571543748,40.53378664406728,10.020952763961796,0.183410799294422,0.5076025302349921,0.0506541186443344,0.5182412588749628,157.29282939674542,2.0110540037715703,0.7085262585438983,0.0104936971996274,270.4825515429882
A06,g-rel_q103-1,g-rel,0,False,False,i,78.4127093583215,222.0,67.10932509858502,0.3022942572008334,0.1685818951367754,47.19520179990649,6.043802163692259,48.79339399881261,7.808859476477992,0.2207845882299213,0.6018820442007585,0.0770768184539317,0.6222638447020381,285.23846275416764,3.637656001028065,1.2848579403340885,0.0098683275855939,286.8949849211024
A06,g-rel_q116-1,g-rel,0,True,True,r,103.54440577444382,269.0,89.60272330254432,0.333095625660016,0.2228042367553817,45.51275641491229,7.592331581720329,48.97058898515962,5.9945691155653735,0.1827260783028344,0.4395481926281474,0.0733244014964854,0.4729428752706816,345.54793790008307,3.3371956245787744,1.284564824907372,0.0081517101572286,318.69621854653474
A06,g-rel_q075-1,g-rel,0,False,False,i,71.68836767433639,198.0,61.602107169475175,0.3111217533811877,0.1961144038850322,34.794901892902274,4.010892039585855,35.98504118502761,8.675103081681307,0.1826651836803432,0.4853632886574769,0.0559489938145391,0.5019648563976139,139.55859502041253,1.9467397507834856,0.7048413889919825,0.0105307112016566,262.2761475327887
A06,g-rel_q134-3,g-rel,0,False,False,t,99.19499821527712,248.0,87.26557058734656,0.3518773007554296,0.3122497502818483,40.90391975082984,3.7852416869986816,42.01824464322816,10.80615800341736,0.1701143507823002,0.4123586923411042,0.038159602349947,0.4235923725915939,154.8312222024898,1.5608773122458115,0.6243194443648783,0.0086404778130208,289.3504402766815
A06,g-rel_q094-2,g-rel,0,False,True,t,80.95472718340106,216.0,70.54316358017707,0.3265887202785975,0.2161154115115921,35.49790824222808,2.623091846536154,35.797348956188024,13.532849903484616,0.1664992974706419,0.4384908636874087,0.0324019601794667,0.4421897300090945,93.11427367927702,1.150201809319038,0.4310846003670232,0.010060190742816,265.21942093303375
A06,g-rel_q128-1,g-rel,0,True,True,r,44.121338557018696,118.0,37.43263522482928,0.3172257222443159,0.1970384249268768,23.863730842820992,2.8910865659833203,24.85815142804441,8.254242928455664,0.2124628327183282,0.5408659760397233,0.0655258126914514,0.5634042901014853,68.99211165392158,1.5636903573259002,0.5846789123213694,0.0084503493845287,316.48903065932035
A06,g-rel_q122-2,g-rel,0,False,False,i,83.29174937959641,219.0,71.71140054368882,0.3274493175510905,0.1968235532067855,44.67044393155926,2.7778116708082643,44.98155457015068,16.081163601188784,0.2063374062850948,0.5363129513341927,0.0333503821386747,0.5400481428856818,124.08608049327152,1.489776375421745,0.5666031072752125,0.0098109125219029,267.9987249316468
A06,g-rel_q088-1,g-rel,0,False,False,t,79.77338924305444,227.0,66.8072009008298,0.2943048497833911,0.1747314246877497,39.31263002689733,3.109619779521395,39.78453266515467,12.642262660468404,0.1760377551555516,0.4928038083867688,0.0389806652196633,0.4987193479261451,122.24733191664664,1.532432469982968,0.5385345018354477,0.0103348332950136,275.3368488214854
A07,g-rel_q076-1,g-rel,0,True,False,r,35.7099745261967,118.0,27.743625163450822,0.2351154674868713,0.1025617468374303,26.943950340400125,2.0956756439017195,27.34879647494436,12.856927749675997,0.2337503972217466,0.75452169030908,0.058686002208272,0.7658587506098998,56.46578047887399,1.581232729176295,0.478523563380288,0.0208709440082801,158.3253198069155
A07,g-rel_q103-1,g-rel,0,False,False,i,20.69266936843068,72.0,14.449918796009529,0.2006933166112434,0.0947279107431603,16.907044500523206,1.5427021309062985,17.28954490777086,10.959370679413494,0.2435147170108572,0.8170547839669768,0.0745530749773583,0.8355396106675478,26.082533578284764,1.2604721562930403,0.3622574108095106,0.0254647348692394,136.6396745910519
A07,g-rel_q122-2,g-rel,0,False,False,i,28.036845647960625,84.0,18.948375476609662,0.2255758985310674,0.2154346565520193,21.04441007992749,2.0948307265039987,21.47971538235768,10.045876172079971,0.2587917515946709,0.7505983499059655,0.074717061712553,0.7661245366923114,44.08447685658259,1.5723764866462164,0.5248152006736022,0.0250222191470113,119.73588043807594
A07,g-rel_q128-1,g-rel,0,True,True,r,14.878037031407944,43.0,9.15107788236517,0.2128157647061667,0.0847723306522643,10.50350628589753,1.563572917806833,10.781435584825587,6.717631244617882,0.256700847257752,0.7059739308165681,0.1050926889418333,0.7246544394307987,16.422997970643213,1.1038417189024206,0.3819301853637956,0.0321380169267533,89.92982433717555
A07,g-rel_q118-1,g-rel,0,True,True,r,23.928760223162605,78.0,15.33369420849514,0.1965858231858351,0.0794788637284127,18.817362164132305,1.9705120835121968,19.05332725005884,9.549478189746829,0.2474458084423226,0.7863910202049432,0.0823491089857959,0.7962521698727862,37.07983952424794,1.549593007679325,0.4753825580031787,0.0252461344652676,129.11583666126208
A07,g-rel_q075-1,g-rel,0,False,False,i,28.44416448813572,84.0,19.115442744992887,0.2275647945832486,0.0870399676084473,17.9932102164449,2.8611220329201834,18.76338293744766,6.288865001008105,0.226064854668044,0.6325800226598327,0.1005873114716932,0.6596566738767811,51.480770193235045,1.8098886404171963,0.6128663118242267,0.0224031106910562,131.81892935757298
A07,g-rel_q085-2,g-rel,0,False,False,i,22.821096098870544,72.0,14.249622603732174,0.1979114250518357,0.1008987184581967,17.242111071708024,2.3337553151568127,17.960630299332955,7.38814003324486,0.252966623934267,0.7555338708100601,0.102263068568048,0.787018740095567,40.23886835812273,1.7632311867839785,0.5588731716405935,0.0250448901938593,125.97282384183224
A07,g-rel_q097-2,g-rel,0,False,False,t,29.672482944507987,93.0,22.18807518311908,0.2385814535819255,0.131735629598424,22.07683952106093,2.2520646957052013,22.631228371814903,9.802933087651766,0.2459916127371185,0.7440172621329985,0.0758974130987589,0.7627008637645427,49.71847087813064,1.6755750090449684,0.5346072137433402,0.0238198663704608,131.57995662876894
A07,g-rel_q094-2,g-rel,0,False,False,t,30.9991914053294,104.0,22.694975667276545,0.218220919877659,0.1354745487376754,25.305323130291825,3.181866075855714,26.213997479298268,7.952981843676858,0.2545048298960997,0.8163220388368362,0.1026435184792815,0.8456348791985439,80.51814920684248,2.5974274023483,0.7742129731427162,0.0225563830918532,148.73511435328237
A07,g-rel_q134-3,g-rel,0,False,False,t,32.85225268262109,106.0,25.19958193666937,0.2377319050629186,0.0906021333323038,23.619426637949623,2.75722937707618,24.38324371026756,8.56636260817594,0.2322213686692148,0.7189591187591331,0.0839281678402151,0.7422091856479097,65.12417699585038,1.982335203159484,0.6143790282627394,0.0154694299415604,208.57699237885743
A07,g-rel_q088-1,g-rel,0,False,False,t,23.50069184577902,72.0,14.992236233922618,0.2082255032489252,0.0908596761428664,16.530163082206652,2.898928371960858,17.35538368902591,5.702163338042575,0.2444420237890973,0.7033904869986051,0.1233550225237959,0.738505223715068,47.91975875214881,2.039078639327621,0.6655522048909557,0.0266975814997016,114.75719589137051
A07,g-rel_q116-1,g-rel,0,True,True,r,14.933060752378926,55.0,10.41336924136836,0.1893339862066974,0.0975819792900714,13.579902496345143,1.7704340851173224,13.848859968536583,7.670380168626972,0.2564603697877145,0.9093850699148722,0.1185580179760054,0.9273959436835733,24.042322252099257,1.610006324274089,0.4371331318563501,0.0334710763314057,110.03837779795782
A08,g-rel_q075-1,g-rel,0,False,False,i,21.11792934942223,76.0,17.562113619924773,0.2310804423674312,0.2170213070912997,19.72088826236544,2.225783995310115,20.5304649118992,8.86019861043064,0.273739532158656,0.9338457353492844,0.1053978332099596,0.9721817216166082,43.8944374676721,2.0785388918290426,0.5775583877325277,0.0316465432304391,113.71977217627354
A08,g-rel_q118-1,g-rel,0,True,True,r,19.231796266056698,79.0,14.481120574002563,0.1833053237215514,0.0624433863782251,18.16080973698324,1.3281769033012478,18.326005190221235,13.673487087332772,0.2349487844900158,0.9443116745696968,0.069061510684024,0.952901379397714,24.12076803790955,1.2542129556811954,0.3053261776950576,0.034106448793179,120.43999788590382
A08,g-rel_q097-2,g-rel,0,False,False,t,27.78720532860599,104.0,22.446757623368487,0.2158342079170047,0.087180295310782,23.961203810168616,1.8245580790117504,24.264294141049128,13.132606786157726,0.2355756712723216,0.8623106759678839,0.0656618057640157,0.8732182259462363,43.71860799469028,1.5733359104552862,0.4203712307181758,0.0262591709025245,142.53038536500267
A08,g-rel_q103-1,g-rel,0,False,False,i,20.590608049619814,79.0,15.792562379977728,0.1999058529111105,0.1313143092609856,17.235727267533242,4.178793063743277,19.713208915520305,4.124570660623676,0.2527334476348757,0.8370674254008484,0.2029465596000422,0.9573883815385572,72.02453755413877,3.497931551150508,0.9117030070144148,0.0318717552637377,120.37933439299252
A08,g-rel_q116-1,g-rel,0,True,True,r,25.53775779272957,90.0,21.102696505459875,0.2344744056162208,0.1956879428974093,21.09040550004677,2.327063413991353,21.4317939161478,9.06309874206339,0.2408066732151438,0.8258518884555742,0.0911224639562465,0.8392198755307049,49.07871102540085,1.9218097150006348,0.5453190113933428,0.030685821139393,114.84761914297428
A08,g-rel_q085-2,g-rel,0,False,False,i,35.896812298213554,125.0,29.91802824854468,0.2393442259883574,0.1560493851014274,24.76769606509916,3.019892402422369,25.67660707390259,8.201516068993737,0.2070694118863112,0.689969233461205,0.0841270354964821,0.71528933713093,74.79577717249937,2.083632846034679,0.598366217379995,0.019653342414841,177.1812282820419
A08,g-rel_q134-3,g-rel,0,False,False,t,30.44387794798196,114.0,24.67087021358633,0.2164111422244415,0.0813732001020241,26.29696284699081,1.744136046203162,26.649011979100337,15.07735758585868,0.2358319644168171,0.863784925557881,0.057290206234018,0.8753487983572351,45.865480807102,1.5065584248324153,0.4023287790096667,0.0243803877384528,153.5904705598591
A08,g-rel_q088-1,g-rel,0,False,False,t,23.55480508377303,95.0,18.335137427031103,0.1930014466003274,0.0688720957805344,20.052658278062108,3.3854709327386194,21.560267147758253,5.923151808555287,0.2293645441250878,0.8513192194435283,0.1437274017211409,0.9153235219344346,67.88769172451973,2.8821164719077954,0.7146072813107339,0.027773408568065,145.21614632602171
A08,g-rel_q076-1,g-rel,0,True,False,r,28.72695677326276,107.0,22.771809208851604,0.2128206468116972,0.0995592776296098,26.046838252779047,1.7032390491586922,26.19229817799516,15.2925323463226,0.2470971526225958,0.9067037089366112,0.0592906190029832,0.9117672430368016,44.36399201925364,1.5443331630778532,0.4146167478434919,0.0253573173241433,146.8895334114867
A08,g-rel_q094-2,g-rel,0,False,True,t,21.88491632637469,87.0,17.339123789160762,0.1993002734386294,0.0796650280468975,20.34514081402771,1.853067388248164,20.70746956788385,10.9791694263539,0.2407845298591145,0.9296421567538136,0.0846732681365079,0.9461982517579092,37.700916951791456,1.7226895634211796,0.4333438730090972,0.0300539711823224,132.2733937684226
A08,g-rel_q122-2,g-rel,0,False,False,i,25.51982992829628,104.0,19.299597409165013,0.185573052011202,0.0821412864549409,26.358531964740123,1.9294854405406263,26.604353047569592,13.660912599244424,0.258294689782229,1.0328647188794111,0.0756073001255083,1.0424972706448483,50.85840365999079,1.9928974371259112,0.489023112115296,0.0300809064704247,135.47671085970046
A08,g-rel_q128-1,g-rel,0,True,True,r,11.743374449368694,48.0,9.09086687353593,0.1893930598653318,0.0638917605109323,12.033741432847831,1.2352849709262574,12.571271032481304,9.74167233964203,0.2674738517549214,1.0247260261291204,0.1051899499800642,1.0704990364296112,14.865099936009534,1.26582865939429,0.3096895820001986,0.029954185220934,136.4554284668917
A09,g-rel_q076-1,g-rel,0,True,False,r,37.32964845796904,137.0,26.999810315095456,0.1970789074094558,0.0826742036200918,32.71570644259032,4.077012562424265,33.81199108582339,8.02443111019922,0.2486175815134072,0.8764000678824033,0.1092164735227747,0.9057677337597668,133.3823461550252,3.5730940864660377,0.9735937675549284,0.0202948722956106,180.8341063002389
A09,g-rel_q075-1,g-rel,0,False,False,i,14.515331731281682,54.0,10.307814476948366,0.1908854532768215,0.0644967904571722,12.51830771342734,1.9235218997276853,12.924697690371715,6.508014135528982,0.2438622205730512,0.8624196777018469,0.1325165649216507,0.8904169694253681,24.0792390343075,1.658883136815595,0.4459118339686573,0.0434725730613215,85.57589465981059
A09,g-rel_q085-2,g-rel,0,False,False,i,11.901988754688675,47.0,8.212010478159051,0.1747236271948734,0.0848635363721402,10.124852532453437,1.6890453940552048,10.543802992108912,5.994422984775337,0.2292131085241067,0.8506857753889951,0.1419128709384657,0.8858858136591065,17.101335535428653,1.4368468907090628,0.3638582028814607,0.0537877715572186,73.41668496872512
A09,g-rel_q128-1,g-rel,0,True,True,r,30.805541634947936,106.0,23.513932601636714,0.2218295528456293,0.1168717164271284,22.07852730811745,2.338367584817374,22.61815159530956,9.44185484415265,0.2154109675743767,0.7167063501026077,0.0759073679835763,0.7342234674312612,51.627712577807046,1.67592289691271,0.4870538922434627,0.0224020986029352,153.59897292157223
A09,g-rel_q116-1,g-rel,0,True,True,r,22.810780236861284,69.0,16.870096318862018,0.2444941495487249,0.109754539206788,16.032059644236487,1.931468088686592,16.60754345152014,8.300452768618285,0.2442285801694138,0.7028282013049837,0.0846734775676554,0.7280567906521247,30.965411598762884,1.357490242649572,0.4487740811414911,0.0152676126615147,198.1243327287749
